scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,9,0.36173913043478256,0.3717391304347826,0.3411452368227904,0.3674542264962195,0.5,0.5021739130434784,230.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,10,0.46590476190476193,0.5296067755595887,0.4084124303618492,0.5230991300184619,0.4664761904761905,0.5210344827586206,144.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,11,0.5044758064516128,0.4953005874265717,0.4538346585655824,0.5222249672931527,0.528125,0.548262717160355,316.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,12,0.7047272727272726,0.6799268292682926,0.5496960202957398,0.5298805009008073,0.5583636363636364,0.5255731707317073,102.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,13,0.6902923976608187,0.6952216216216216,0.4970283869950906,0.5126305730762879,0.5103508771929824,0.5118450450450449,186.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,14,0.4394,0.5216888888888889,0.4069342729282626,0.5209017914451304,0.49169999999999997,0.5207333333333334,248.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,15,0.5133427442123094,0.4397849462365591,0.4729542826394111,0.47089677157791143,0.5296819122906078,0.5212956184428561,224.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,17,0.4656521186709866,0.4863027945715131,0.45668255081479686,0.49544842620955204,0.47143849232528484,0.5112588728698271,532.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,18,0.47766666666666663,0.45290816737885997,0.3775421062214005,0.40039582763346165,0.49948717948717947,0.5064718213335484,394.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,20,0.6946152279093456,0.7015591789632535,0.5578368677689985,0.5575803962219609,0.5220440539852305,0.5194832044710274,328.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,21,0.5237894736842106,0.5432974683544304,0.4530596375952177,0.5258639467875105,0.5216315789473686,0.5239493670886076,198.0
Intra,Notch,NoArt,Burst,EI,Intra|Notch|NoArt|Burst|EI,22,0.8114285714285714,0.8,0.6154747398737712,0.6167044758555009,0.49857142857142855,0.5035714285714287,140.0
