segment_id,class,timestamp_start,timestamp_end,TP9_delta,TP9_theta,TP9_alpha,TP9_beta,TP9_gamma,AF7_delta,AF7_theta,AF7_alpha,AF7_beta,AF7_gamma,AF8_delta,AF8_theta,AF8_alpha,AF8_beta,AF8_gamma,TP10_delta,TP10_theta,TP10_alpha,TP10_beta,TP10_gamma
166,tiktok_under_4s_watched,1765397944.1108854,1765397944.6108837,-48970199163671.67,-2520574883693.5415,-52651154035.59019,-107351533573.28755,-75781673550.79402,-19476710854.44479,-11721390973.137842,-228380341197.1625,-51099578222.21984,-9429120262.442429,-2850478965905.9937,226116685677.00635,-184715091598.82935,-25206062518.60466,-161044573460.55627,33480297002.21997,-257053468043.39325,-2128699507277.217,-226976062297.90527,-1526601558034.471
167,tiktok_under_4s_watched,1765397988.5482028,1765397989.0481975,-51137151896754.445,-14886453306123.19,-68540148316.264984,-13051578932.815397,-84366461198.29855,-61417208424.020744,-216181719971.7939,-115638635809.33484,-47091156542.95033,-12858682188.507568,-4692894334318.664,-154120664340.42606,-328075312253.09283,-60306737862.31353,-122040282236.8148,31714254382.831955,-258271680133.9105,-2108653375941.2598,-218463623985.95334,-1637541729425.1094
168,tiktok_under_4s_watched,1765398002.7043169,1765398003.2043135,-67582268865626.42,-18677076801130.734,-71607039213.60452,-97510847269.08072,-54757455747.56885,-57887578010.94317,-189713674819.9092,-132568132503.88214,-27616708529.665188,-29805614446.989845,-3041736548441.3315,-2338274331598.248,-120471713318.72359,-78149368099.40784,-156294337593.54056,-10233491410.376423,-625400777550.1124,-947306180021.3206,35042797774.302605,1311039722795.5166
169,tiktok_under_4s_watched,1765398004.063679,1765398004.5636766,-64692980904745.74,-23433509907196.586,-25317446724.155167,-82313937808.10707,-56392660276.57776,-98851485674.6763,-190627990882.14844,-252790608314.37662,-23851604069.349464,-17435069933.42236,-1254186386054.1333,-398862506251.33875,-206215541207.0477,-18474481236.14997,-137801903786.28674,-10896210643.16269,-224055345700.9089,-1590703253833.9067,-79203550917.8155,62361944299.55055
170,tiktok_under_4s_watched,1765398005.3761697,1765398005.876166,-78321241944388.03,-19941155436395.68,-43190137483.95662,-58961117704.36994,-80785986054.00552,-65971533213.511894,-159745450263.90286,-136501162942.69872,-59258109075.23345,-22213360652.549393,-1348232654517.6648,-2551901872980.7637,-195318485963.36887,-62641374058.71358,-84963937180.47917,30101407623.845707,-369267169233.5352,-2056376107779.3987,-185574199687.8515,-1334721063454.862
171,tiktok_under_4s_watched,1765398007.7667744,1765398008.2667706,-60518567922673.71,-28132976756679.14,-39256319211.54528,-42825559735.35726,-91405761590.79784,-40235213809.68884,-152105581640.35455,-130996967022.30267,-19866145473.41848,-19360333029.1314,-2544879216554.5117,-999500371462.5667,-366958383468.6057,-27774934788.72666,-107721423339.4481,-3488788776.483597,-463899571342.3793,-821690260513.9197,20356667906.226093,1247062827939.8347
172,tiktok_under_4s_watched,1765398020.04792,1765398020.547916,-62186465645540.875,-11713588122030.258,-61796525171.04508,-33409518256.68774,-62522016665.910774,-45891676893.19165,-107248960192.62491,-113597079056.77597,-25916157632.402744,-8053829238.284312,-9483840974889.293,-1145880625603.6902,-378210626206.2796,-52253754113.20028,-104996039981.75746,-7092114769.704139,-492840817307.40405,-901138956827.2023,26196646107.31973,1116052943770.5513
173,tiktok_under_4s_watched,1765398023.9853833,1765398024.4853785,-23828892086588.684,-14964218224007.938,-49245532890.49737,-51426853408.09443,-34206360202.827385,-54280826852.37586,-150714838902.92783,-212748467140.32867,-33427135997.448517,-2682857258.1872287,-10040429438973.803,-3003222317640.6997,-296024008917.8587,-31934173234.472694,-109017718278.21944,10528217501.38097,-509560384455.9403,-1004849002206.7208,12549782570.235994,1197490505750.5955
174,tiktok_under_4s_watched,1765398027.6416006,1765398028.1416,-51561544220063.37,-14292428547660.053,-35156001996.043465,-12022058830.598639,-55280043312.89922,-60157989328.11807,-309739258159.73834,-237416712602.06058,-29891112299.054398,-7590380692.994165,-6709080592170.187,-1081380651934.8861,-167272167348.54233,-33023930317.66192,-200430875762.37555,-3948546770.4605894,-480043727207.79285,-947287131712.9764,20326226134.622852,1250750087677.9797
175,tiktok_under_4s_watched,1765398108.6884856,1765398109.18459,20591746034138.855,18429388463428.133,44209123614.13227,31243177033.357895,48652148544.74762,26935925141.422455,169914427490.03873,184888836702.46368,47153623431.747856,-1828678414.451202,1824135708454.678,2292432174223.178,107584618073.6533,-22438155412.504257,-125240613054.01854,-2489480361.445065,-121431942563.02614,-418849977580.53235,20911302120.504345,1722044098600.5513
176,tiktok_under_4s_watched,1765398304.4877083,1765398304.9838023,-60083196972715.14,-12567314066644.47,-47061928588.371,-46523905050.548744,-11179890937.50466,-58210035686.33306,-136422142166.22755,-43572524155.68291,1198364861.422278,2904620115.238397,-5334814794853.189,-308407462981.59033,-109188719418.99313,-35524364013.68682,-102063693207.04611,-14629380040.912062,-231865785418.02518,-607367664130.974,22856712528.944942,1579572692970.111
177,tiktok_under_4s_watched,1765398321.5502377,1765398322.046333,-51144690466796.945,-19187627046958.535,-18261124294.25501,-28674122440.88597,-51050736361.44348,-57813902082.203514,-40201236961.74268,15923767998.298628,7129670425.299399,-20303971782.541058,-3963682844574.255,-53901851893.28012,-29706353378.488014,-32515217248.76915,-148900863232.03714,33574390903.71392,98372944501.91275,-1136603419704.5813,-156887903075.42368,-492045864773.9229
178,tiktok_under_4s_watched,1765398322.5346158,1765398323.030711,-43163926519147.95,-6761989336785.409,5142191471.866101,-53114910664.1516,-31397378684.57834,-26772596556.23223,-49306682103.41762,4400415254.940818,1197088620.0044384,-3285201972.0501056,-4709798903465.037,33910858845.13962,19216860832.700222,-33906493027.913616,-118331159895.26163,11946996535.793627,-113426259196.69722,-577254346382.5293,20571347946.466232,1784106351735.325
179,tiktok_under_4s_watched,1765398323.612743,1765398324.1088388,-28286489200039.523,-2702492117101.8677,-14515191934.280844,-40300391771.27718,-46245570994.537735,-41960559184.241104,-22936077191.425404,-28733771115.73579,-5685383943.243518,5551768437.61761,-1535712735934.6533,-1290686155042.1123,-156150917389.73154,-52358797678.11287,-86006575051.76628,-9641651147.325449,-109995096838.99817,-625811228906.8173,-9743918729.315388,1201038089414.6006
180,tiktok_under_4s_watched,1765398324.831499,1765398325.3275938,-22869223916982.316,-2404204946012.265,516956389.89201874,5920200897.682138,-27231738815.84874,-49789687503.22513,-106198656043.43216,-89384342589.70186,8483790608.009183,-2253226462.16122,-2354560547859.634,1332587704177.68,-15413479816.550453,-30501716236.13865,-55592098701.59049,1921537627.9868062,13740867.805648409,-588072281445.2025,-42439603057.59866,892600457091.3595
181,tiktok_under_4s_watched,1765398325.6752496,1765398326.171345,-4094189331025.9136,2078922649332.6658,2192259447.2196407,-2613331078.2006984,-6522212701.221833,-68418061978.19577,-51180966242.96317,-7692227617.863752,1841864844.4708493,-5600757113.948381,-2181571017940.0078,-379740544558.5956,-69745325457.98567,-24846652057.974358,-47349536651.76409,1819730365.9247723,-66511196518.9032,-629722164055.3739,-21857669767.86216,1118076857292.1943
182,tiktok_under_4s_watched,1765398327.269001,1765398327.7650952,-24279597333483.67,-9486037435375.436,-48054721555.60027,-20736722721.487404,-7466663827.824217,-53842461367.447655,-104355117394.77977,-88148484687.29814,-35684642311.36181,-15402504292.282394,-4884406811805.017,-1315992151436.2083,-165982154655.73883,-40557814712.176285,-136731298255.33417,29143923696.069965,-5665639933.09032,-1041631369576.3218,-56537860428.11793,861184370530.5267
183,tiktok_under_4s_watched,1765398328.440876,1765398328.9369707,-50149544058323.51,-6575422747142.92,-12072608738.64393,-22328982644.959633,21759536315.02977,-45898029148.28054,-59817840049.307274,-100465948663.16452,-48304689390.29084,-15960225923.536257,-2425171302116.774,355508672090.7018,-235189918997.6552,-14742835407.027176,-55619197384.9035,34598562581.48384,74928073346.04793,-1126998684802.552,-115382703677.24733,44476338931.18449
184,tiktok_under_4s_watched,1765398329.6127522,1765398330.1088474,-21703750250702.383,92101761337.52498,-36602317093.70054,-7833752816.541622,9232072433.060215,-57014704253.54017,-132189792244.97319,-156836255919.67828,-4212758914.2061377,-14672202106.918955,-2344672346080.453,-1352576641061.955,-65023309178.58271,-16364286210.113564,-103762529730.04912,-13037601502.795284,-160306616094.9096,-627699497107.7738,6129509353.255863,1458908494602.7136
185,tiktok_under_4s_watched,1765398331.3940036,1765398331.8940036,-78323390029308.52,-11627558764991.102,-30527057163.449577,3055953357.6468725,-24522553669.51494,-45666171843.01658,-135168882437.19669,-67257934884.59271,18538197945.47223,2907961085.494284,-2913215224584.4355,-468064644266.55066,-160124057562.07004,-25169308347.981712,-44564281824.78538,29760583136.68687,-431004125938.9997,-1248596933800.7244,-40653415183.8701,363138942825.01654
186,tiktok_under_4s_watched,1765398333.5502577,1765398334.046352,-58526620260477.54,-13537343749248.488,-24230457542.564358,40005661880.15103,10595177842.578115,-92066417574.60387,-57124652140.171,28146717078.85299,-15360984274.725866,-11303344918.317505,-1213811972370.3591,496342792813.499,-25900027122.029175,-12814968239.903996,-51771257714.508965,31441550576.076267,178299569271.71863,-1086231111292.2147,-245112934600.77002,-1490904928935.7083
187,tiktok_under_4s_watched,1765398335.7065086,1765398336.202603,-45394860638019.81,-13039711312412.162,-36952084037.17077,-27962935529.507565,-71605217713.74152,-45671789728.97998,-74057734457.09662,-103832299582.01805,-6307244353.362393,-18889471709.453922,-3893556229615.817,103967945626.24167,-67482846033.10351,-24205827256.681927,-81057858780.80647,-5334805237.790665,-259538905412.16675,-533711230769.29486,25884184944.204975,1556398369846.326
188,tiktok_under_4s_watched,1765398393.4096034,1765398393.9096022,30454591712046.47,12709862852875.938,541906210.8232703,-24207823224.313442,-26733556656.583336,9978538048.017756,34730787287.006226,-33344128567.963318,6254506081.313448,-10899482468.213678,3220070460097.7676,364700124647.6447,29535139994.11397,-26489084027.467262,-220655870339.1457,-14699385202.374868,-507505920170.6032,-984570677032.5792,22418765731.02282,1022152947710.5253
189,tiktok_under_4s_watched,1765398479.893944,1765398480.393942,-57890182117938.85,-3456919415600.216,-1704138287.0813558,17758042954.593838,-48305981999.307655,-60514600550.52531,-145028877790.83774,-93054850579.71916,3552541777.2154174,-11943391928.366915,-2814290130588.823,-1341387286462.958,-196711517429.10394,-17016889251.452158,-58063493972.54374,28625788158.720764,-314350163576.52795,-1869522021659.041,-146311715650.50436,-974928415325.5529
190,tiktok_under_4s_watched,1765398481.3470657,1765398481.847064,-41472598091414.88,-17657196419746.44,-58033939077.761345,-63446158726.04477,-47467408695.822975,-45005722204.66751,-82143094293.28435,-63235509864.88593,-10276805538.858524,-1667646316.0830028,-3155235353342.118,-758262606115.9478,12624013161.590403,-10213055324.391142,-145049374987.56378,24533281768.524403,-152508367115.07086,-2374295362406.5693,-222560266355.88043,-1787629792386.5674
191,tiktok_under_4s_watched,1765398482.3783128,1765398482.878312,-76351581097244.47,-18324258313029.39,-83304670071.4808,-53916315580.63505,8537028611.002648,-50076379647.18032,-151656774918.86407,-221015685596.20383,39949321533.40808,-2013026289.8213375,-2362796055492.972,-850244578836.0701,-199925594835.5426,-43808474700.98602,-166146250769.30908,23328370518.319416,-162283201492.2451,-2447842705895.0957,-254097844395.94482,-2050917041687.9053
192,tiktok_under_4s_watched,1765398483.3626835,1765398483.8626816,-43545340896436.016,-16363192948482.654,-35835434338.58557,-101758442382.80312,-18393611354.384323,-63918001179.03959,-154552897868.07938,-91629659006.66653,-7822722677.501643,732409880.6904469,-1535546617637.3142,-727785113703.0209,-291154585380.5104,-47318354925.80421,-94332257899.06999,27651738409.276558,-448017357101.6384,-1328730193096.308,-34284473001.00036,303724125657.7823
193,tiktok_over_4s_watched,1765395483.0637295,1765395483.5636768,-44655891272666.44,-32041451514864.625,-90522872074.54282,-186309124217.78052,-172423066312.94565,-10363519012.632654,-32554859320.734463,-149777506447.0352,11577412613.571465,-17736288862.7421,-2367893189962.3193,-1367543608386.7825,-185237516915.29956,13274875438.629065,-42365636530.38518,14680393531.349863,-475403754346.50903,-652510974600.2621,23439403126.464565,-1844662207827.4666
194,tiktok_over_4s_watched,1765395498.1090257,1765395498.608987,-27798204379361.918,-23714192753516.44,-58820436370.57181,-158735613338.6317,-146006825160.53925,-23094679679.05253,-29729827697.9354,-249774536024.11893,-7373807649.716927,-9227880998.915129,-3967967343690.9976,-1508638052883.7307,-224952717035.3977,1251379165.134929,-111307436617.64398,17636346466.1974,-391135026118.88306,-658068699585.076,18904800809.3521,-1865404663664.8337
195,tiktok_over_4s_watched,1765395520.185362,1765395520.6853323,-29443249207267.75,-18568450240581.855,-83038208421.32892,-156550669875.71567,-127439045481.64284,-2074308609.4241426,34844344877.17541,-75969918287.86345,-1657500406.0009623,-9658985303.361803,-3204365196409.235,-3258303452172.635,-325287014251.96265,-15419754688.87839,-80281281694.38026,24556518924.59184,-547075856937.8349,-521934005163.2646,21864779243.677814,-1865422773011.9402
196,tiktok_over_4s_watched,1765395533.2155373,1765395533.7154975,-35520761914995.19,-25416411772007.188,-78066946041.51613,-207724803044.76825,-178295725329.6235,-31531114988.6367,-2588282084.3885098,-69895490778.67508,4846129051.600512,-10141811351.009031,-4431583433395.353,-2141365415918.6836,-315697671436.618,-28864457524.683453,-160534122869.55716,17031805938.657736,-386933804545.56024,-643288445194.9209,17166219744.817093,-1824879063973.0981
197,tiktok_over_4s_watched,1765395538.7931812,1765395539.2931335,-32749576524690.766,-19781855076370.07,-57161659248.980316,-237872974015.82428,-217758869751.65433,-44085602945.79647,-54176743097.41584,-70456682068.02269,5765165052.85367,-7194597712.768335,-5259878196535.464,-3440392449592.9673,-88847550739.25125,-28564558891.157425,-128390580666.5641,20760473468.22365,-385847462642.061,-650983353567.0533,17638035581.828354,-2045623270527.2744
198,tiktok_over_4s_watched,1765395557.1198754,1765395557.615971,-42464721053741.484,-29911005404352.36,-46960850296.63576,-234806251445.76035,-89462578784.50406,-43834529015.964355,-39603084438.13972,-61532306528.758804,14982829357.006521,2760211573.720791,-1321131603946.9602,-92908377654.20302,-107465504582.82437,-33229611939.126038,-101090369944.4768,28132770528.56588,-68843987048.11952,-696360556936.8215,-29727138284.80483,2583195735586.7
199,tiktok_over_4s_watched,1765395567.2448106,1765395567.7448075,-30366700199906.113,-20498708919191.273,-65837486048.10199,-183082630546.9174,-128548206904.95981,-44397036525.60768,-68847264903.28194,-62835083628.60467,24527319067.81854,-8915116957.72519,-3399084439707.372,-2691897776010.774,-287315595003.059,-36528032851.96939,-169492673402.89267,12835949667.614609,-216312060260.7042,-1098555369729.57,-52298365862.23915,1347133238945.2876
200,tiktok_over_4s_watched,1765395574.1823876,1765395574.6784973,-17840858263771.555,-18868982940068.96,-63266646294.84802,-203257441791.05,-153515026445.61667,-59302221498.75191,-40855878289.2735,56507139157.93717,35790421537.82782,1883108470.518186,-3101384898542.6455,-1275313583752.1653,-239225581261.17413,-79310312125.32884,-84270287273.8085,57267505382.93761,194887804778.28812,-954156417856.317,-279373200982.47015,-800762784605.4167
201,tiktok_over_4s_watched,1765395580.0888395,1765395580.5849504,-67482166160526.59,-19811246971784.56,-64313872994.41429,-217123648153.10812,-212810741956.2763,-17954259978.063515,65520889832.16745,8178683548.114772,12387453388.62188,-8023957953.438472,-4221270270671.449,-1145599079165.6577,-103210488401.82811,-41316224107.69151,-59627520259.36231,25753308123.65015,-23617330691.654305,-463695403233.122,-31999527616.23379,2196863748032.2473
202,tiktok_over_4s_watched,1765395590.495478,1765395590.991592,-15495282019250.32,-15815327984120.803,-39066104034.85349,-173010297953.9677,-158581357845.798,-27476944636.375546,-17920456189.542313,31959719611.23631,-20901032985.66645,-12030740192.159977,-4402137454536.658,-3352431162608.481,-100088662556.53061,-31316743969.058376,-93802711064.81068,43515684994.806206,-38339115591.70084,-719833396961.337,-41900553745.578224,2129351670563.8757
203,tiktok_over_4s_watched,1765395617.2147732,1765395617.7108812,-45378380823462.92,-26652634424172.51,-78706605114.73926,-189579045784.8072,-132466029634.395,-33869495806.951366,-135493468755.81268,-108871408559.9903,-29884102274.384357,-10598691222.961763,-2701586999391.2075,319272342765.9755,-79430782162.83324,-56144549474.57021,-118462216007.98967,42600353364.01069,133594994436.61333,-647323225384.7992,-198381165259.22134,355183585383.13416
204,tiktok_over_4s_watched,1765395625.4180536,1765395625.9180532,-16959790037868.54,-23489253040958.746,-108682680081.41711,-235233842323.91183,-137334680521.516,-27772160079.122517,-50104441615.07726,-61269876374.85893,-14495784200.343517,-4774104794.575917,-2122051158284.238,-1375073976072.439,-175858178216.46893,-33189743917.75211,-128579967487.46936,30113475435.24349,-402175838965.0205,-1012528268623.3629,-30201858905.21046,1598473773928.5586
205,tiktok_over_4s_watched,1765395650.4973943,1765395650.9935086,4559557791906.958,-879331895139.9968,-2866375079.9856744,-173902853980.7166,-70339190511.29543,-5020163990.541236,-5426450855.975125,-88381292438.59634,6002846580.624763,-1419068366.4139001,1309745977549.2593,836211005580.3789,65437683676.1024,-15183580533.153782,-42281921899.43918,39472055163.51619,-314826052263.53503,-626222286208.323,-90011296410.28963,-1690370394317.4155
206,tiktok_over_4s_watched,1765395667.1388528,1765395667.6349664,-23555485827472.89,-21091626518323.684,-70136310405.77574,-165827583235.83026,-232359549137.2632,-31003761958.852737,-34716283435.00418,-86770191263.24744,30347878438.292107,12157076227.848326,-4697408645106.215,-1616362293797.1523,-55831156879.67442,-32968291975.540306,-65773720396.87423,19118689629.59999,-25899396746.86265,-429000911042.7025,25800285784.96518,-116854587373.82144
207,tiktok_over_4s_watched,1765395675.2953448,1765395675.7914453,-27110825991333.69,-21785387718421.094,-50089510425.25295,-122982487294.17679,-123300085365.96954,-20012771363.532055,-38956428181.812965,-47246452321.478874,47569888364.231255,-151310971.55409378,-3298968626741.1997,-171358097182.9574,-49043934891.94519,-25102484197.090977,-134111389077.90291,26644865329.284733,-22479474563.234447,-182330928258.8519,21403026836.465084,-1069540718255.5507
208,tiktok_over_4s_watched,1765395684.0611825,1765395684.5572834,-53926637441198.86,-26296259352667.15,-114084154687.39218,-223428954918.0338,-124950849983.00122,-29103228995.15983,-37413198992.94067,-11288706704.59947,21550095508.376373,-20786795990.766327,-4444487480621.874,-870647880710.5192,-85764369367.0688,-31689183546.457237,-113037621229.96649,30312059493.062283,-98291101653.22278,-171577393979.8224,15391102923.1613,-1182840440281.7754
209,tiktok_over_4s_watched,1765395704.6868956,1765395705.1830118,-35677116282415.9,-15762673689169.37,-51607365942.593994,-154425594082.48428,-154589748343.995,-48043225037.09112,-93586702133.6767,-40372432000.61016,-43203265858.83821,-19615373432.01237,-6870879141039.756,-2533034339881.431,-204005727392.05588,-44266275645.82698,-89355031829.26869,22661634867.020958,-2878933809.9778776,-363324772633.7788,16734252813.047686,-192435218916.11826
210,tiktok_over_4s_watched,1765395711.249781,1765395711.745894,-26771394963673.457,-17323995546286.799,-111872943305.60002,-255346133912.84454,-155430497503.52722,-25279507010.60212,-9583989539.799826,-94273218599.78564,-618719753.01847,-8779721909.87465,-5059363785245.027,-840917816761.9207,-31819333804.888527,-75194912239.52266,-185197209321.33124,12993032946.649002,-305660393931.9354,-527257635352.0768,-72737573355.62585,-1759673205610.0352
211,tiktok_over_4s_watched,1765395726.76605,1765395727.262156,-36336038650044.445,-19890611194952.727,-86417949862.22685,-183834098233.66086,-149758450327.14722,-10731763276.357412,-18326378839.95085,-127502205320.67429,39591657471.12826,-2712038888.383486,-5095081023153.262,-1396795539155.9495,-203360004911.6089,-54194591543.95039,-176173151103.1014,26761568168.44999,-139815428928.26868,-211757843823.19742,13712109727.959177,-876962040241.4917
212,tiktok_over_4s_watched,1765395732.8600032,1765395733.3561027,-54675491119898.74,-21459073201215.76,-67125483991.019455,-198086457748.56622,-134317496980.58287,-42197145953.21888,-31331898481.648632,-67842452560.559395,17094435862.834156,16591857045.92787,-6854760137158.728,-1789928213012.8235,-49295115370.22324,-33609393999.923355,-58015926024.77739,31522268926.72601,-114985159305.19608,-173373350716.51157,13568368214.7718,-1207110824204.4836
213,tiktok_over_4s_watched,1765395744.5793817,1765395745.0755072,-37848855256068.39,-25610753507556.426,-58788822152.11363,-185199589529.3616,-138862317565.692,-38791436919.295845,33543554265.73343,27978495871.351723,55515708064.697845,4038890155.6590133,-3481387358918.275,-340923237320.6101,34029216182.59862,-32432491790.222763,-103770499221.10426,18876969048.16501,-179723983012.09595,-761918786920.3079,-18631205018.32226,2711418672223.8706
214,tiktok_over_4s_watched,1765395796.9884098,1765395797.4845111,-25604205044585.22,-16809872306725.05,-107137819558.80338,-258272743116.0431,-151250102665.481,-18951512067.086037,-40173619935.02377,-294967391707.32166,20907247775.80789,-27072224112.555397,-3317799768424.9736,695220000442.5192,63028745959.81684,-71015154719.64658,-215504074927.3943,22013581456.47083,-132202174061.82649,-714740723210.2798,-17616257605.292316,2540414596960.344
215,tiktok_over_4s_watched,1765395805.472997,1765395805.9691036,-35570399884362.3,-14205188892904.666,-55107512891.466125,-195687730593.17838,-154466623599.73404,-14930234652.992746,-4990786314.87509,-33116971953.77146,30788043434.578354,-15242935430.737514,-3670526423304.538,-972410832525.1388,-7269450833.262266,-48423402545.82188,-120186941980.23462,15225305278.302988,-215953249882.05353,-715380559072.8771,-15823835151.314722,2409439419152.7876
216,tiktok_over_4s_watched,1765395817.9889388,1765395818.485038,-49062781779433.836,-26434852365190.168,-137294712765.95744,-271992205726.5411,-163407004365.19507,-27436175000.523407,-64614487419.38985,-109179589490.03868,-11388711042.862345,-19676091915.529026,-4201665347330.6885,583156991351.9286,4298568606.34201,-58385720079.787445,-70155164954.5917,37599446655.79002,-80088486558.17548,-648575590467.3622,-33077199449.74975,1952847042928.311
217,tiktok_over_4s_watched,1765395852.349358,1765395852.8454652,-23009980514542.406,-12923430754198.395,-68995287992.4886,-212132493767.0382,-192298076855.33838,-23359028550.34623,-14852321466.777283,2146186914.3679166,28587470106.216255,13790451655.098646,-3642242541405.914,-1389767317058.5278,-136071254731.44069,-62480393323.8972,-285284103850.0091,23474531679.12841,-125547110676.6027,-533660040685.0256,-23669532513.368984,1950735341998.5378
218,tiktok_over_4s_watched,1765395857.9276657,1765395858.423772,-58562784033719.71,-32365372840793.766,-102687951814.97746,-230700431117.30396,-170382542856.54315,-24627457092.060635,-67136281178.42007,-23744119637.611988,1059815171.1360834,-4315054553.174983,-2548114619709.2363,1112587278871.7034,146998922491.167,-66629712311.70714,-223579941027.82153,28316903206.053055,57698801634.9172,-664216018150.42,-130814441653.8406,805533900035.8048
219,tiktok_over_4s_watched,1765395893.0379276,1765395893.5340283,-41154650139547.484,-13772959962151.797,-50834726066.65223,-183630725470.90857,-156518080440.539,-38241088661.11855,-45490906596.97335,4979826302.02981,-13691525564.42091,-5360495841.943203,-707720273402.9524,985294733643.3693,-129697593338.5038,-78678273682.06291,-196684689965.61456,53748404518.104065,175619229892.68524,-1106360703760.2273,-301954748808.5429,-1076908819626.8942
220,tiktok_over_4s_watched,1765395909.256812,1765395909.7529104,-32600376002889.234,-20044172790324.617,-57807730072.287,-222690719075.42786,-158816204801.5452,-40030375467.91587,-5820042988.323423,-113939421434.43129,-9494674692.486124,-24531446932.00241,-2764690633684.4033,-2223976631164.154,-91999826068.58484,-102598753438.56935,-202835768555.796,42747557868.7895,172892761993.3801,-613624524835.1665,-249499540002.22144,-360335527154.10596
221,tiktok_over_4s_watched,1765395914.9287395,1765395915.4248369,-30674850869287.81,-17864465305080.383,-97966672170.6522,-139289733083.91193,-60850578561.108086,-32537294419.5878,-38908162565.28817,-26374908748.68248,-50944155090.97661,-31918564373.761776,1076671059475.9941,-8459210479.9842615,40268111043.65059,-48433474770.01667,-81403217874.5821,8814269312.908869,-93637069905.55537,-475966345142.44073,-25318654573.571342,2590199042544.823
222,tiktok_over_4s_watched,1765395921.6319191,1765395922.128019,-1742903766731.7783,-2975696922815.806,-3541602178.607648,-151552537338.08615,-124899779713.46835,8575031255.752399,74520795142.01543,-77196553362.61856,-71245477359.16737,-28678563450.765545,1284095327815.342,130050927509.3121,-47907668599.92279,-68899841363.82498,-140099515610.95465,46982670023.95351,53144643900.13302,-1002662160393.5255,-153555926461.7454,382145302847.2378
223,tiktok_over_4s_watched,1765395933.3038487,1765395933.8038464,-24963281777498.19,-16549619247504.1,-35800449501.093796,-153863017545.39926,-163766829568.92615,-41579966197.6842,-145782222331.73862,-81469943411.41777,-39515911978.18758,-27300109458.897053,-3269038693996.3765,-476000368895.1773,-333646531203.0024,-80838111558.14587,-299527883336.0693,13417560003.44382,-94968419269.68445,-1428694782731.9766,-108891624145.75203,639310420875.5039
224,tiktok_over_4s_watched,1765395944.5538428,1765395945.0538392,-41498430375618.055,-23581264673495.613,-86834061603.71674,-156493520851.2366,-108148710146.34935,-68131497790.1824,-130233665653.44307,-184608614619.84628,-67667758533.04931,-39075060748.865326,-5428564761262.1875,-2106052289646.2354,-117195746161.15794,-118307429287.97034,-261038082772.3779,14990093187.680696,-64999873422.132416,-1460853625635.916,-119406182603.6983,369132730938.2711
225,tiktok_over_4s_watched,1765395959.178767,1765395959.678759,-15762872561412.443,-21323623854834.133,-93504062579.57796,-141395895362.39484,-168984828224.51202,-36760691741.51264,-117053885865.30948,-311172540520.99133,-55895736061.63451,-48974361053.5631,239989299415.8136,-2316170766149.639,-349171318695.7578,-61902630672.47981,-179588601380.06635,40811215656.38141,-49474205392.25305,-2049414163016.1272,-233088548917.49005,-1077018614772.0165
226,tiktok_over_4s_watched,1765395965.5537534,1765395966.0498528,-20082083335881.594,-15311917263585.828,-62040988436.013695,-211557203255.36328,-126686546695.2439,-19874221790.9274,-134278122610.96832,-213839532211.24786,-107180850967.36888,-35822732740.72077,-280697925544.1603,-1646921601324.508,-182310932856.18356,-79782470814.30931,-146959838592.27704,35523129261.5222,195778087962.87918,-589619461768.1082,-222230214276.50616,-104128019295.53502
227,tiktok_over_4s_watched,1765395997.006595,1765395997.5065815,-46497299716312.164,-18053920701661.156,-39275124941.76255,-174216168467.5621,-153387396601.6428,-29717626138.85431,-19753498236.81748,-185815574764.26035,-54812716346.2244,-40275895596.96182,-2889524770520.5317,-3592863588392.7104,-274604165101.01566,-45145255486.454895,-300200921970.3704,23723284792.571598,-59891748736.56432,-1653273126340.3164,-159357051513.64557,-226954644230.0112
228,tiktok_over_4s_watched,1765396062.9601986,1765396063.456321,-37554477567281.14,-26231991635569.652,-71697332755.59758,-238443645868.2346,-139544585400.8073,-31879192682.639454,-87400125242.93648,-141423052815.05618,-51956143693.61792,-14716527328.399046,-4010743276882.6626,-3531218439281.5127,-246434788093.50305,-109201924223.08736,-241841091239.81042,17047531295.35168,-209881293468.05856,-436929684651.2088,38139914201.69948,-445533171598.32947
229,tiktok_over_4s_watched,1765396069.9917798,1765396070.487893,-47000360821513.96,-26924408048379.7,-46305096055.534744,-138467989215.97546,-151418049404.07193,-53174060464.64165,-72946733597.40062,-112422125257.72029,-58399063426.78323,-21417524094.013065,-104493477307.70667,-1367155636460.2268,-43072659243.86268,-47384475552.859116,-100339303213.1669,21164166140.590244,-103770211686.43663,-392362584347.8199,33355339124.755756,-271588936085.46704
230,tiktok_over_4s_watched,1765396074.72636,1765396075.222476,-52229930053762.26,-17838814482485.203,-47681226751.19905,-168655208316.23273,-123264756624.52647,-43569944404.44755,-47279921408.14572,-8055667579.793214,-16592623092.514746,-5206911822.1662445,-2966543013001.7246,-2213499992125.29,-201539679325.25858,-69645154275.76357,-222280131473.38046,21674622121.55923,-150621140501.05856,-305046509962.51465,-11876199283.312021,-1413471559414.8591
