scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,test_accuracy,train_accuracy,test_n
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,27,0.60002876822752,0.8948211860999546,0.529053877207046,0.933970942664272,0.5617774758293793,0.9368425970003653,1414.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,28,0.25947409220726236,0.9112576429543612,0.2587088212152615,0.915310341930733,0.4993172444620443,0.9157570278997827,872.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,30,0.5636104209799863,0.946917672491443,0.5319913281551559,0.8942317818173704,0.5193598458707156,0.887752757260954,1316.0
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,31,0.3137163548054437,0.9172094019460904,0.33253521250620616,0.9337800654642419,0.4621308261690607,0.9349002344087006,1088.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,4,0.6986222838650022,0.4742617237796981,0.5425870447293286,0.49223696586159027,0.4639574664817384,0.5158161864431974,1040.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,5,0.6178002438528754,0.5996212232921818,0.4357546839366558,0.46325289709380846,0.5065985346248504,0.518013221224137,372.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,6,0.30910489510489514,0.4912433096428884,0.3624829302131949,0.5043910269201402,0.473944055944056,0.5215679564797753,1308.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,7,0.8787590336353223,0.8898111100665596,0.6559082646231109,0.6603756943348038,0.537986655211913,0.5422589442941327,982.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,8,0.46553801698817177,0.4735055118676648,0.42077612559794575,0.4845266045637895,0.5081441253208435,0.5157344683844283,1446.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,9,0.519497602783052,0.4347027115080837,0.47217169177764473,0.45951239122265325,0.49215834399810704,0.49108093136092223,1376.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,10,0.6548313755210307,0.5437612493126229,0.5302017357294277,0.530604197115137,0.4571368784472233,0.5203125415371375,890.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,11,0.4872964090701374,0.5443105952347155,0.4666880084644496,0.5797569918725572,0.5722307276547551,0.6058664704488559,1450.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,12,0.3097476339020456,0.38711415474060823,0.249036404504976,0.4141340778356666,0.4701866087344029,0.5154320027253443,648.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,13,0.8798502982320227,0.889507431526345,0.6107915229030885,0.6199378769660846,0.5012838148505061,0.5048853571936143,1164.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,14,0.5312298812298814,0.6421691945985405,0.4459246812892622,0.5778320914138548,0.46084360084360076,0.5333995661154836,1110.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,15,0.288364517882766,0.19912878435605144,0.2981987735376654,0.2847423933464025,0.538502874254699,0.537617503611471,1290.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,17,0.7683266013263468,0.6507831108458094,0.592648280737382,0.5775634011686669,0.48820100454036774,0.5284954380124467,636.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,18,0.1862223681311673,0.2579839579068646,0.2327680812527011,0.29878829302293486,0.5054659142976174,0.5075524663975697,1370.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,20,0.682865361958167,0.734347921565768,0.5411025997733381,0.5772045478069706,0.5221805245603932,0.5350220914856586,1580.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,21,0.5067160232681122,0.5710407820677397,0.3878129051358905,0.5490967358743954,0.49346641988365947,0.532195286527764,1232.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,22,0.3670097378580765,0.4502265102315149,0.36142493902569556,0.43865083822264567,0.48695849359229537,0.49944408773416915,782.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,23,0.6841265262967191,0.6947362923332505,0.5023669651225381,0.5263219702363219,0.4998068093087967,0.5005409364395448,980.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,24,0.16657735247208932,0.2600345604854421,0.16425654377025567,0.2850300158965985,0.4583129669925653,0.5094711245381272,946.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,25,0.1821842947191576,0.23714490581461561,0.2335246975179115,0.33768269490721964,0.5054161643045757,0.5391485400222399,1418.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,26,0.38105728182703713,0.40863396256072726,0.34212459413930174,0.3736898652390127,0.49226751350866893,0.4903786024656748,946.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,27,0.5616266598446709,0.5191190497874991,0.48352100173621115,0.4971131832749413,0.49034471995224604,0.4841268725163646,1414.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,28,0.40683221134230924,0.4279418938678587,0.37455404679004,0.47657952620259225,0.5027296511627907,0.547493803236194,872.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,30,0.9090499194847019,0.9118849456554374,0.6374694898967076,0.6411455908248275,0.48881671267540827,0.48984647410876925,1316.0
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,31,0.8275402494880104,0.5989422191558786,0.6056242464520812,0.5456499963673489,0.5087870085382715,0.5293900439749555,1088.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,4,0.6806370955782935,0.9542069267582267,0.5766646580951744,0.9605872595028696,0.5019111820584619,0.9609063659496708,1040.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,5,0.6888662196030617,0.9692641991767434,0.6029990509182388,0.9825727308790182,0.577933956512904,0.9828833705900525,372.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,6,0.41246153846153855,0.9497736246380626,0.4392542354906296,0.9486278524366168,0.48779020979020976,0.9485927583282148,1308.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,7,0.8584552691867124,0.9441764452873613,0.8569805909829,0.9541162082655117,0.8589087342497137,0.9546769128135738,982.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,8,0.19133863315906657,0.8420464286483164,0.2382381459682565,0.8824567485034678,0.45941639180908533,0.8886380803141678,1446.0
Intra,Notch,NoArt,NoBurst,RF,Intra|Notch|NoArt|NoBurst|RF,9,0.5183864243779535,0.9074722646804595,0.5281215075649954,0.9236055609751389,0.5795313331839944,0.9250640921109394,1376.0
