scale,notch,art,burst,model,combination,pid,test_recall,train_recall,test_f1,train_f1,dummy_test_f1,dummy_train_f1,test_accuracy,train_accuracy,test_n,test_cm,train_cm,dummy_test_cm,dummy_train_cm
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,25,0.4696569963992013,0.7365064769805076,0.4702811228636615,0.729721386155555,0.497550705997517,0.49450562414145394,0.5025895561111373,0.7272034085337153,4300,"[[1153, 997], [1143, 1007]]","[[6174, 2426], [2266, 6334]]","[[1106, 1044], [1091, 1059]]","[[4305, 4295], [4363, 4237]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,26,0.3476669750231267,0.8393773756282206,0.3778976986997543,0.8513396919634953,0.5210179071604113,0.4814710806315272,0.4419024051803885,0.8531830529630635,2310,"[[617, 538], [752, 403]]","[[4006, 614], [742, 3878]]","[[579, 576], [545, 610]]","[[2330, 2290], [2428, 2192]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,27,0.5267470319634703,0.7405028154302384,0.4964347397887203,0.7393472934386918,0.4945103104571934,0.5008798942916062,0.4780362412881519,0.7390336991812958,3740,"[[802, 1068], [884, 986]]","[[5517, 1963], [1941, 5539]]","[[944, 926], [951, 919]]","[[3824, 3656], [3758, 3722]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,28,0.368025641025641,0.7835567349526645,0.3876188795476185,0.7860353777862841,0.5241979516047588,0.49494638518158823,0.5181878597592883,0.7866420529774265,3330,"[[965, 700], [871, 794]]","[[7271, 1989], [2030, 7230]]","[[856, 809], [821, 844]]","[[4674, 4586], [4703, 4557]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,30,0.4612947930033092,0.7145867172894945,0.4810253030060549,0.7017165939315635,0.48730863120343954,0.49866407632921234,0.517305666238941,0.6963038365422296,3320,"[[953, 707], [896, 764]]","[[4502, 2138], [1895, 4745]]","[[828, 832], [857, 803]]","[[3422, 3218], [3364, 3276]]"
Intra,NoNotch,NoArt,NoBurst,RF,Intra|NoNotch|NoArt|NoBurst|RF,31,0.48529999999999995,0.7100652515723269,0.4812662805623197,0.7047703748953698,0.5096814283224489,0.5005927339204883,0.5294282051282051,0.7027134433962264,3680,"[[1092, 748], [968, 872]]","[[5535, 2425], [2308, 5652]]","[[953, 887], [905, 935]]","[[4061, 3899], [4000, 3960]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,4,0.4382435374149661,0.4558435978281398,0.3903072756386061,0.42419383166199454,0.5100437112226259,0.4991063763475939,0.4992431972789116,0.5033174538023656,2470,"[[689, 546], [691, 544]]","[[2724, 2216], [2691, 2249]]","[[602, 633], [596, 639]]","[[2575, 2365], [2510, 2430]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,5,0.5886549707602339,0.6144613106256942,0.45006763191667043,0.5082601376628056,0.4988864708380838,0.499693033702801,0.4961988304093567,0.5187930396149574,920,"[[186, 274], [189, 271]]","[[780, 1060], [711, 1129]]","[[224, 236], [225, 235]]","[[943, 897], [927, 913]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,6,0.5373246707461409,0.5861836610959968,0.4889456346957294,0.5434073374493417,0.49944089581843276,0.4904604698062485,0.49772053083528495,0.517846710713823,3110,"[[711, 844], [719, 836]]","[[2796, 3424], [2574, 3646]]","[[790, 765], [782, 773]]","[[3149, 3071], [3200, 3020]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,7,0.8449084527427994,0.8650696899316352,0.6395576652711092,0.6503229475254569,0.5066252473688796,0.4958282031309175,0.5287062165291647,0.5352756090342202,2380,"[[254, 936], [185, 1005]]","[[978, 3782], [642, 4118]]","[[580, 610], [579, 611]]","[[2456, 2304], [2430, 2330]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,8,0.5287425378965463,0.4864476801531265,0.4790949964461498,0.49907681056719355,0.509718973717054,0.4958423145385874,0.4894665182059696,0.5144806766911787,4000,"[[900, 1100], [943, 1057]]","[[4341, 3659], [4109, 3891]]","[[1047, 953], [988, 1012]]","[[4033, 3967], [4054, 3946]]"
Intra,Notch,NoArt,NoBurst,EI,Intra|Notch|NoArt|NoBurst|EI,9,0.35208582754675816,0.35647024777558806,0.30548498725216416,0.3100722513830155,0.49614206588876925,0.4916261298501733,0.4997053502540772,0.4899793148613022,3370,"[[1091, 594], [1092, 593]]","[[4202, 2538], [4337, 2403]]","[[856, 829], [855, 830]]","[[3430, 3310], [3463, 3277]]"
